ticker,archetype,direction,alarm_lead,alarm_feature,ramp_slope,max_pre_density,explosion_density,explosion_energy,confirmation_decay,n_active_at_t0,price
AAPL,LL,BOTTOM,3.0,kf_price_pred_val,-0.1515,3,7,52.3,0.2,7,62.057498931884766
AAPL,HL,BOTTOM,1.0,kf_price_pred_val,0.2545,7,3,37.47,0.5,3,69.49250030517578
AAPL,LL,BOTTOM,1.0,sigma_tide,0.5697,8,7,43.03,-0.9,7,56.092498779296875
AAPL,HL,BOTTOM,1.0,sigma_tide,0.6667,8,7,64.6,-0.5,7,61.720001220703125
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.5152,8,4,22.33,0.1,4,61.380001068115234
AAPL,HH,TOP,1.0,kf_conjugation_pred_val,0.1152,8,4,22.45,-0.4,4,64.61000061035156
AAPL,LH,TOP,1.0,kf_conjugation_pred_val,0.1333,8,3,15.58,-0.8,3,61.935001373291016
AAPL,HL,BOTTOM,1.0,conj_wave_tide,-0.1333,8,2,8.66,-0.7,2,63.5724983215332
AAPL,LL,BOTTOM,1.0,conj_wave_tide,-0.4727,8,5,23.41,-0.0,5,60.227500915527344
AAPL,HL,BOTTOM,1.0,kf_price_filt_vel,-0.4485,8,0,0.0,-0.3,0,61.23249816894531
AAPL,HH,TOP,4.0,kf_price_filt_vel,-0.3879,5,0,0.0,0.0,0,68.3125
AAPL,HH,TOP,5.0,kf_price_filt_vel,-0.3818,5,0,0.0,0.0,0,71.76249694824219
AAPL,LH,TOP,6.0,kf_price_filt_vel,-0.3394,5,0,0.0,0.0,0,71.10749816894531
AAPL,HL,BOTTOM,9.0,kf_price_filt_vel,-0.1273,3,0,0.0,0.0,0,69.23249816894531
AAPL,LL,BOTTOM,10.0,kf_price_filt_vel,-0.1636,3,0,0.0,0.0,0,67.09249877929688
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,69.0250015258789
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,98.35749816894531
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,97.0
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,92.84500122070312
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.6,0,92.61499786376953
AAPL,HH,TOP,5.0,kf_rsi_pred_val,0.0,3,0,0.0,-0.5,0,129.0399932861328
AAPL,HH,TOP,6.0,kf_rsi_pred_val,-0.0727,3,3,13.4,-0.4,3,134.17999267578125
AAPL,LH,TOP,1.0,sigma_tide,0.0182,3,1,4.07,-0.6,1,131.39999389648438
AAPL,HL,BOTTOM,7.0,kf_price_pred_val,-0.2,3,0,0.0,0.0,0,110.33999633789062
AAPL,LL,BOTTOM,8.0,kf_price_pred_val,-0.1939,3,0,0.0,0.0,0,106.83999633789062
AAPL,LH,TOP,,,0.0,0,3,15.78,0.0,3,124.4000015258789
AAPL,LH,TOP,1.0,kf_price_pred_val,0.1636,3,0,0.0,0.0,0,121.0999984741211
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,-0.0,0,108.7699966430664
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,-0.1,0,110.44000244140625
AAPL,LH,TOP,7.0,kf_price_pred_val,-0.0182,1,0,0.0,0.0,0,120.30000305175781
AAPL,LH,TOP,8.0,kf_price_pred_val,-0.0303,1,0,0.0,0.0,0,119.38999938964844
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,113.8499984741211
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,115.16999816894531
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,136.69000244140625
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,134.8699951171875
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,131.00999450683594
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,126.5999984741211
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,130.9199981689453
AAPL,HH,TOP,,,0.0,0,0,0.0,0.1,0,142.9199981689453
AAPL,HH,TOP,,,0.0,0,0,0.0,-0.2,0,143.16000366210938
AAPL,LH,TOP,,,0.0,0,0,0.0,-0.5,0,142.05999755859375
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,-0.3,0,125.3499984741211
AAPL,LL,BOTTOM,,,0.0,0,1,4.15,-0.4,1,120.98999786376953
AAPL,HL,BOTTOM,1.0,sigma_tide,0.0545,1,1,4.07,-0.4,1,121.26000213623047
AAPL,LH,TOP,1.0,kf_rsi_pred_val,0.097,1,2,10.91,0.4,2,127.79000091552734
AAPL,LH,TOP,1.0,kf_price_filt_vel,0.1818,2,0,0.0,0.2,0,125.12000274658203
AAPL,LL,BOTTOM,5.0,kf_price_filt_vel,-0.0121,2,2,9.12,0.0,2,116.36000061035156
AAPL,HL,BOTTOM,1.0,sigma_tide,0.0485,2,0,0.0,0.0,0,121.08499908447266
AAPL,HH,TOP,4.0,vwap_sigma_wave,-0.0061,1,0,0.0,0.0,0,134.83999633789062
AAPL,LH,TOP,5.0,vwap_sigma_wave,-0.0424,1,0,0.0,0.0,0,133.11000061035156
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,122.8440933227539
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,119.78055572509766
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,121.92697143554688
AAPL,HH,TOP,5.0,vwap_sigma_wave,0.0061,1,0,0.0,0.0,0,153.10365295410156
AAPL,LH,TOP,6.0,vwap_sigma_wave,-0.0061,1,0,0.0,0.0,0,151.55979919433594
AAPL,HL,BOTTOM,,,0.0,0,1,4.68,0.0,1,135.95533752441406
AAPL,HL,BOTTOM,1.0,vwap_sigma_current,0.0545,1,0,0.0,0.0,0,137.8802490234375
AAPL,HH,TOP,,,0.0,0,0,0.0,-0.2,0,170.8135528564453
AAPL,HH,TOP,,,0.0,0,1,4.4,0.0,1,175.5986328125
AAPL,HL,BOTTOM,6.0,sigma_tide,-0.0061,1,0,0.0,0.0,0,166.1068115234375
AAPL,HL,BOTTOM,7.0,sigma_tide,-0.0182,1,0,0.0,0.0,0,169.2772216796875
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,178.10366821289062
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,175.84324645996094
AAPL,LL,BOTTOM,3.0,vwap_sigma_wave,0.0545,1,0,0.0,-0.3,0,156.26271057128906
AAPL,LL,BOTTOM,4.0,vwap_sigma_wave,0.0182,1,0,0.0,-0.7,0,155.80276489257812
AAPL,HL,BOTTOM,5.0,vwap_sigma_wave,-0.0182,1,3,20.04,-0.2,3,166.6743621826172
AAPL,LH,TOP,6.0,kf_price_pred_val,-0.0606,3,0,0.0,0.0,0,171.29574584960938
AAPL,HH,TOP,7.0,kf_price_pred_val,-0.1091,3,0,0.0,0.0,0,172.71644592285156
AAPL,LH,TOP,8.0,kf_price_pred_val,-0.1576,3,0,0.0,0.0,0,168.64048767089844
AAPL,LL,BOTTOM,1.0,vwap_sigma_current,0.0545,1,3,14.37,0.0,3,147.57518005371094
AAPL,HL,BOTTOM,1.0,vwap_sigma_current,0.2061,3,0,0.0,0.0,0,151.9547882080078
AAPL,HH,TOP,10.0,vwap_sigma_current,-0.1636,3,0,0.0,0.0,0,172.05015563964844
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,175.34222412109375
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,174.17630004882812
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,153.63021850585938
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,153.40487670898438
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,160.33193969726562
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,156.2560272216797
AAPL,HH,TOP,,,0.0,0,0,0.0,0.4,0,162.66383361816406
AAPL,LH,TOP,,,0.0,0,0,0.0,0.6,0,153.60081481933594
AAPL,LL,BOTTOM,2.0,sigma_tide,0.1212,2,2,10.04,-0.3,2,138.17599487304688
AAPL,LL,BOTTOM,1.0,sigma_tide,0.1576,2,2,11.3,-0.3,2,134.7711181640625
AAPL,HL,BOTTOM,1.0,sigma_tide,0.1697,2,2,9.99,-0.1,2,135.00662231445312
AAPL,LH,TOP,4.0,sigma_tide,-0.1576,2,0,0.0,0.0,0,145.9178466796875
AAPL,HH,TOP,5.0,sigma_tide,-0.2545,2,0,0.0,0.0,0,148.37091064453125
AAPL,LH,TOP,6.0,sigma_tide,-0.2182,2,0,0.0,0.0,0,142.65036010742188
AAPL,LL,BOTTOM,1.0,vwap_sigma_tide,0.1818,3,0,0.0,-0.5,0,132.88717651367188
AAPL,LL,BOTTOM,2.0,vwap_sigma_tide,0.1333,3,2,8.92,-0.2,2,127.61799621582031
AAPL,HL,BOTTOM,1.0,vwap_sigma_tide,0.1939,3,1,4.29,0.0,1,129.08982849121094
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,170.0170440673828
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,171.5105438232422
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,171.11752319335938
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,153.2442626953125
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,151.77040100097656
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,154.6297149658203
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,160.5841827392578
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,151.16119384765625
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,-0.4,0,139.9990234375
AAPL,LL,BOTTOM,,,0.0,0,2,8.12,0.0,2,135.79354858398438
AAPL,LH,TOP,2.0,vwap_sigma_wave,0.0848,2,0,0.0,0.0,0,143.55596923828125
AAPL,HH,TOP,3.0,vwap_sigma_wave,0.0606,2,0,0.0,0.0,0,143.85073852539062
AAPL,LH,TOP,4.0,vwap_sigma_wave,0.0364,2,0,0.0,0.0,0,142.8976287841797
AAPL,HL,BOTTOM,7.0,vwap_sigma_wave,-0.0364,2,0,0.0,0.0,0,136.55996704101562
AAPL,LL,BOTTOM,8.0,vwap_sigma_wave,-0.0606,2,0,0.0,0.0,0,135.93109130859375
AAPL,HL,BOTTOM,9.0,vwap_sigma_wave,-0.0848,2,0,0.0,0.0,0,140.50010681152344
AAPL,LH,TOP,,,0.0,0,0,0.0,-0.2,0,142.27859497070312
AAPL,HH,TOP,,,0.0,0,2,8.24,0.1,2,153.0281219482422
AAPL,LL,BOTTOM,3.0,kf_price_pred_val,-0.0061,2,0,0.0,-0.3,0,137.29823303222656
AAPL,LL,BOTTOM,4.0,kf_price_pred_val,-0.0424,2,0,0.0,-0.7,0,132.74134826660156
AAPL,HL,BOTTOM,5.0,kf_price_pred_val,-0.0788,2,3,28.17,-0.2,3,144.5519561767578
AAPL,LH,TOP,4.0,kf_price_pred_val,-0.0182,3,0,0.0,0.0,0,148.3411865234375
AAPL,HH,TOP,5.0,kf_price_pred_val,-0.0121,3,0,0.0,0.0,0,148.90219116210938
AAPL,LL,BOTTOM,10.0,kf_price_pred_val,-0.0545,1,0,0.0,0.3,0,141.9437713623047
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.3,0,138.94192504882812
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.2,0,145.6936492919922
AAPL,LH,TOP,,,0.0,0,0,0.0,-0.0,0,145.96923828125
AAPL,LH,TOP,,,0.0,0,1,5.46,-0.2,1,145.4770965576172
AAPL,LL,BOTTOM,1.0,vwap_sigma_current,0.0606,2,2,8.56,-0.4,2,124.36566925048828
AAPL,LL,BOTTOM,1.0,vwap_sigma_tide,0.1394,2,2,9.02,0.0,2,123.04681396484375
AAPL,HL,BOTTOM,1.0,vwap_sigma_tide,0.2061,2,0,0.0,0.0,0,127.5741958618164
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,151.01223754882812
AAPL,HH,TOP,,,0.0,0,0,0.0,0.0,0,153.11183166503906
AAPL,LH,TOP,,,0.0,0,0,0.0,0.0,0,151.5150146484375
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,145.30494689941406
AAPL,LL,BOTTOM,,,0.0,0,0,0.0,0.0,0,143.23492431640625
AAPL,HL,BOTTOM,,,0.0,0,0,0.0,0.0,0,143.82638549804688
AAPL,HH,TOP,1.0,reg_value_current,0.0,2,2,9.51,0.7,2,193.91249084472656
AAPL,LH,TOP,1.0,reg_value_current,0.0,2,2,9.55,0.7,2,193.08335876464844
AAPL,HL,BOTTOM,1.0,reg_value_current,0.0788,5,3,13.1,-0.2,3,174.52464294433594
AAPL,LL,BOTTOM,1.0,vwap_wave,-0.0242,5,4,17.16,-0.0,4,171.9844207763672
AAPL,HL,BOTTOM,1.0,vwap_wave,-0.0848,5,3,12.92,-0.0,3,172.46875
AAPL,LH,TOP,1.0,reg_value_tide,0.0,3,3,12.64,-0.0,3,187.50253295898438
AAPL,LH,TOP,1.0,reg_value_tide,0.0,3,2,8.63,-0.0,2,180.79119873046875
AAPL,LL,BOTTOM,1.0,reg_value_tide,-0.097,2,1,4.54,-0.0,1,169.9680633544922
AAPL,LL,BOTTOM,1.0,reg_value_tide,-0.0545,2,1,4.53,-0.0,1,168.45574951171875
AAPL,HL,BOTTOM,1.0,reg_value_tide,0.0,1,1,4.53,-0.0,1,168.71275329589844
AAPL,LH,TOP,1.0,reg_value_tide,0.0,1,1,4.57,-0.0,1,177.71722412109375
AAPL,HH,TOP,1.0,reg_value_tide,0.0,1,1,4.57,-0.0,1,178.61671447753906
AAPL,LH,TOP,1.0,reg_value_tide,0.0,1,1,4.58,-0.0,1,176.7782440185547
AAPL,HL,BOTTOM,1.0,reg_value_tide,0.0,1,1,4.58,-0.4,1,169.1179962158203
AAPL,LL,BOTTOM,1.0,reg_value_tide,0.0,1,3,13.84,-0.0,3,164.9567413330078
AAPL,HL,BOTTOM,1.0,vwap_sigma_wave,0.1091,3,1,4.57,-0.0,1,166.27134704589844
AAPL,HH,TOP,1.0,reg_value_tide,0.0,4,4,18.14,-0.0,4,195.92465209960938
AAPL,HH,TOP,1.0,reg_value_tide,0.0,4,4,18.28,-0.0,4,196.0731201171875
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,4,18.45,-0.0,4,195.5386505126953
AAPL,HL,BOTTOM,1.0,reg_value_current,0.097,5,6,28.23,-0.4,6,180.0396728515625
AAPL,LL,BOTTOM,1.0,reg_value_current,0.1818,6,6,28.04,-0.0,6,179.31715393066406
AAPL,LH,TOP,1.0,reg_value_tide,-0.1091,6,4,18.75,-0.0,4,191.896484375
AAPL,HH,TOP,1.0,reg_value_tide,0.0,4,4,18.77,-0.0,4,193.1732177734375
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,4,18.77,-0.0,4,192.50021362304688
AAPL,LL,BOTTOM,1.0,vwap_sigma_current,0.1636,7,7,36.11,-0.7,7,167.59474182128906
AAPL,LL,BOTTOM,1.0,kf_rsi_pred_val,0.2909,7,6,31.42,-0.2,6,167.475830078125
AAPL,HL,BOTTOM,1.0,kf_rsi_pred_val,0.3273,7,4,18.44,-0.2,4,169.19021606445312
AAPL,LH,TOP,1.0,vwap_tide,-0.5939,7,2,9.33,-0.0,2,174.49197387695312
AAPL,HH,TOP,1.0,vwap_tide,-0.503,7,2,9.33,-0.0,2,177.05860900878906
AAPL,LH,TOP,1.0,vwap_tide,-0.3515,6,2,9.31,-0.0,2,169.82444763183594
AAPL,LL,BOTTOM,1.0,vwap_tide,0.0,2,2,9.1,-0.3,2,168.13978576660156
AAPL,LL,BOTTOM,1.0,vwap_tide,0.0,2,2,9.07,-0.3,2,166.26683044433594
AAPL,HL,BOTTOM,1.0,vwap_tide,0.0,2,2,9.06,-0.2,2,173.46136474609375
AAPL,HH,TOP,1.0,vwap_tide,0.0,2,2,9.05,0.4,2,174.95774841308594
AAPL,LL,BOTTOM,1.0,vwap_tide,-0.1273,2,1,5.05,-0.4,1,165.5334930419922
AAPL,LL,BOTTOM,1.0,vwap_tide,-0.1455,2,3,13.78,-0.0,3,163.5119171142578
AAPL,HH,TOP,1.0,reg_value_current,0.0788,6,5,27.61,-0.0,5,232.60107421875
AAPL,HH,TOP,1.0,reg_value_current,0.0727,6,4,23.78,-0.0,4,233.0178680419922
AAPL,LH,TOP,1.0,reg_value_current,-0.0,6,4,23.97,-0.0,4,227.12342834472656
AAPL,HL,BOTTOM,1.0,reg_value_current,0.0,4,4,25.08,-0.0,4,207.6639404296875
AAPL,LL,BOTTOM,1.0,reg_value_current,0.0,4,4,25.03,-0.0,4,205.63958740234375
AAPL,HL,BOTTOM,1.0,reg_value_current,0.0,4,4,24.99,-0.0,4,208.209716796875
AAPL,LH,TOP,1.0,reg_value_current,0.0,4,4,25.48,-0.0,4,225.01193237304688
AAPL,HH,TOP,1.0,reg_value_current,0.0,4,4,25.54,-0.0,4,228.29037475585938
AAPL,LH,TOP,1.0,reg_value_current,0.0,4,4,25.6,-0.0,4,227.5055389404297
AAPL,HL,BOTTOM,1.0,reg_value_current,0.0,4,4,25.68,-0.0,4,214.90829467773438
AAPL,HL,BOTTOM,1.0,reg_value_current,0.0,4,4,25.73,-0.0,4,215.37521362304688
AAPL,HH,TOP,1.0,reg_value_current,0.0,4,4,27.91,-0.0,4,234.9367218017578
AAPL,LH,TOP,1.0,reg_value_current,0.0,4,4,28.04,-0.0,4,234.32077026367188
AAPL,HL,BOTTOM,1.0,vwap_wave,0.0,4,4,28.45,-0.0,4,220.5611572265625
AAPL,HL,BOTTOM,1.0,vwap_wave,0.0,4,4,28.43,-0.0,4,221.9917449951172
AAPL,HH,TOP,1.0,reg_value_current,-0.0061,5,4,32.85,-0.0,4,257.6127014160156
AAPL,LH,TOP,1.0,reg_value_current,-0.0182,5,4,33.1,-0.0,4,254.20135498046875
AAPL,LL,BOTTOM,1.0,reg_value_tide,0.0424,5,4,33.7,-0.0,4,221.4303741455078
AAPL,HL,BOTTOM,1.0,reg_value_tide,0.0303,5,4,33.55,-0.0,4,222.6139373779297
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,4,32.56,-0.0,4,246.0277099609375
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,4,32.64,-0.0,4,245.9679718017578
AAPL,LL,BOTTOM,1.0,reg_value_tide,0.0545,5,6,41.47,-1.1,6,216.0384063720703
AAPL,LL,BOTTOM,1.0,reg_value_tide,0.1515,6,9,59.45,-0.5,9,208.77008056640625
AAPL,HL,BOTTOM,1.0,reg_value_tide,0.3879,9,6,40.92,-0.3,6,212.5635528564453
AAPL,LH,TOP,1.0,reg_value_tide,-0.0545,5,4,31.06,1.2,4,222.2214813232422
AAPL,HH,TOP,1.0,reg_value_tide,0.0,4,4,31.0,-0.6,4,222.91844177246094
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,9,69.63,-1.6,9,202.30824279785156
AAPL,LL,BOTTOM,1.0,kf_price_pred_val,0.6485,12,9,65.36,-1.5,9,180.6725616455078
AAPL,LL,BOTTOM,1.0,sigma_tide,0.7636,12,10,72.51,-0.7,10,171.67176818847656
AAPL,HL,BOTTOM,1.0,sigma_tide,0.8727,12,7,144.01,0.2,7,197.98709106445312
AAPL,HH,TOP,1.0,vwap_tide,-0.0848,6,4,26.12,-0.0,4,211.57785034179688
AAPL,HH,TOP,1.0,vwap_tide,-0.1091,6,4,26.09,-0.0,4,212.39430236816406
AAPL,LH,TOP,1.0,vwap_tide,0.0,4,4,26.0,-0.0,4,204.45889282226562
AAPL,LL,BOTTOM,1.0,vwap_tide,0.0,4,4,25.69,0.3,4,197.64857482910156
AAPL,LL,BOTTOM,1.0,vwap_tide,0.0,4,4,25.53,-0.0,4,195.39837646484375
AAPL,HL,BOTTOM,1.0,vwap_tide,0.0,4,4,25.4,-0.3,4,196.63299560546875
AAPL,HH,TOP,1.0,vwap_tide,0.0,4,7,44.45,-0.0,7,210.15049743652344
AAPL,HH,TOP,1.0,vwap_tide,0.1636,7,4,25.27,-0.0,4,212.28399658203125
AAPL,LH,TOP,1.0,vwap_tide,0.1273,7,4,25.29,-0.0,4,211.68582153320312
AAPL,HL,BOTTOM,1.0,vwap_tide,-0.0909,7,4,25.64,-0.0,4,200.74908447265625
AAPL,LL,BOTTOM,1.0,vwap_tide,-0.1273,7,4,25.62,-0.0,4,194.67759704589844
AAPL,HH,TOP,1.0,vwap_tide,0.0,4,4,25.31,-0.0,4,211.83535766601562
AAPL,HH,TOP,1.0,vwap_tide,0.0,4,4,25.37,-0.0,4,213.74954223632812
AAPL,LH,TOP,1.0,vwap_tide,0.0,4,4,25.44,-0.0,4,213.50030517578125
AAPL,HL,BOTTOM,1.0,vwap_tide,0.0,4,4,25.72,0.2,4,206.94027709960938
AAPL,LL,BOTTOM,1.0,vwap_tide,0.0,4,4,25.67,0.6,4,201.76602172851562
AAPL,HH,TOP,1.0,vwap_tide,0.0,4,4,28.44,-0.0,4,238.01634216308594
AAPL,HH,TOP,1.0,vwap_tide,0.0,4,4,28.62,-0.0,4,239.32383728027344
AAPL,LH,TOP,1.0,vwap_tide,0.0,4,4,28.81,-0.0,4,239.2340087890625
AAPL,HL,BOTTOM,1.0,vwap_tide,0.0,4,4,29.07,-0.0,4,233.9041748046875
AAPL,LL,BOTTOM,1.0,vwap_tide,0.0,4,4,29.13,-0.0,4,226.35855102539062
AAPL,HL,BOTTOM,1.0,vwap_tide,0.0,4,4,29.2,-0.0,4,229.59239196777344
AAPL,HH,TOP,1.0,reg_value_current,0.0,4,4,40.52,-0.0,4,282.8353576660156
AAPL,HH,TOP,1.0,reg_value_current,0.0,4,4,40.85,-0.0,4,285.9224548339844
AAPL,LH,TOP,1.0,reg_value_current,0.0,4,4,41.1,-0.0,4,283.8843688964844
AAPL,HL,BOTTOM,1.0,vwap_wave,-0.0364,7,8,67.46,-0.9,8,246.46937561035156
AAPL,HL,BOTTOM,1.0,vwap_wave,0.0364,8,7,60.85,-0.9,7,247.41848754882812
AAPL,LH,TOP,1.0,reg_value_tide,-0.2909,7,4,40.96,-0.0,4,275.6520690917969
AAPL,HH,TOP,1.0,reg_value_tide,-0.1636,7,4,41.14,-0.0,4,277.8599853515625
AAPL,HL,BOTTOM,1.0,reg_value_tide,0.0,4,4,41.64,-0.0,4,261.7300109863281
AAPL,LL,BOTTOM,1.0,reg_value_tide,0.0,4,4,41.57,-0.0,4,255.77999877929688
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,4,41.87,-0.0,4,272.1400146484375
AAPL,HH,TOP,1.0,reg_value_tide,0.0,4,4,42.04,-0.0,4,274.2300109863281
AAPL,LH,TOP,1.0,reg_value_tide,0.0,4,4,42.18,-0.0,4,272.95001220703125
AAPL,LL,BOTTOM,1.0,reg_value_tide,0.0,4,4,42.06,-0.0,4,246.6300048828125
AAPL,HL,BOTTOM,1.0,reg_value_tide,0.0,4,4,42.02,-0.0,4,253.7899932861328
AMZN,UNKNOWN,TOP,1.0,current_slope,-0.2303,13,8,71.88,-1.1,8,3.5209999084472656
AMZN,HH,TOP,1.0,current_slope,-0.3697,13,11,88.04,-0.5,11,3.682499885559082
AMZN,LH,TOP,1.0,current_slope,0.0424,11,7,69.05,-0.5,7,3.614500045776367
AMZN,HL,BOTTOM,1.0,current_slope,0.4727,9,9,52.04,-0.0,9,3.433000087738037
AMZN,LL,BOTTOM,1.0,current_slope,0.5152,9,7,43.77,-0.0,7,3.374000072479248
AMZN,HL,BOTTOM,1.0,current_slope,0.3455,9,7,41.83,-0.0,7,3.4070000648498535
AMZN,HH,TOP,1.0,vwap_spread_tide_wave,-0.2,7,5,26.04,-0.2,5,3.6394999027252197
AMZN,HH,TOP,1.0,vwap_spread_tide_wave,-0.2485,7,5,24.03,-0.5,5,3.7550010681152344
AMZN,HL,BOTTOM,1.0,vwap_spread_tide_wave,-0.2485,6,3,14.98,0.1,3,3.587001085281372
AMZN,LL,BOTTOM,1.0,vwap_spread_tide_wave,-0.2788,6,3,14.68,0.1,3,3.4625000953674316
AMZN,HL,BOTTOM,1.0,tide_slope,-0.2727,5,6,259.61,0.3,6,4.308994770050049
AMZN,HH,TOP,1.0,kf_price_filt_vel,-0.1333,6,4,25.0,-0.1,4,4.200500011444092
AMZN,LL,BOTTOM,1.0,tide_slope,-0.1758,6,3,15.33,-0.0,3,3.672499895095825
AMZN,LL,BOTTOM,1.0,tide_slope,-0.0364,4,3,15.32,-0.0,3,3.61899995803833
AMZN,HL,BOTTOM,1.0,tide_slope,0.0061,4,3,15.21,-0.0,3,3.6394999027252197
AMZN,HH,TOP,1.0,tide_slope,0.097,3,3,16.71,-0.0,3,4.792500972747803
AMZN,LH,TOP,1.0,tide_slope,0.0545,3,3,16.7,-0.3,3,4.7661848068237305
AMZN,HL,BOTTOM,1.0,tide_slope,0.0,3,3,16.34,-0.6,3,4.732999801635742
AMZN,LL,BOTTOM,1.0,tide_slope,0.0,3,6,34.4,-0.0,6,4.4670000076293945
AMZN,HL,BOTTOM,1.0,tide_slope,0.1636,6,3,16.42,-0.0,3,4.618500232696533
AMZN,LH,TOP,1.0,tide_slope,-0.0545,6,3,16.72,-0.9,3,4.564499855041504
AMZN,HH,TOP,1.0,tide_slope,-0.0909,6,6,68.03,-0.6,6,5.041000843048096
AMZN,LH,TOP,1.0,kf_price_pred_val,0.0364,6,6,55.44,-0.0,6,4.436500072479248
AMZN,LL,BOTTOM,1.0,kf_price_pred_val,0.3576,8,9,48.61,-1.1,9,3.8499999046325684
AMZN,HL,BOTTOM,1.0,d_current_slope,0.6,9,8,40.67,-0.8,8,3.993000030517578
AMZN,HH,TOP,1.0,tide_slope,-0.2242,5,1,5.72,-0.0,1,4.545499801635742
AMZN,HH,TOP,1.0,tide_slope,-0.2364,5,1,5.7,-0.0,1,4.7204999923706055
AMZN,LH,TOP,1.0,tide_slope,-0.3333,5,1,5.67,-0.0,1,4.6595001220703125
AMZN,HL,BOTTOM,1.0,tide_slope,0.0,1,2,10.09,-0.0,2,4.254499912261963
AMZN,HL,BOTTOM,1.0,tide_slope,0.0545,2,1,5.19,-0.0,1,4.3445000648498535
AMZN,HH,TOP,1.0,tide_slope,-0.0545,2,1,4.55,-0.1,1,4.8125
AMZN,LH,TOP,1.0,tide_slope,0.0,1,1,4.48,-0.3,1,4.760500907897949
AMZN,LL,BOTTOM,1.0,tide_accel,0.097,2,2,11.58,-0.6,2,3.9240000247955322
AMZN,LL,BOTTOM,1.0,tide_accel,0.0545,2,8,44.71,0.1,8,3.698499917984009
AMZN,HL,BOTTOM,1.0,d_tide_slope,0.3273,8,4,21.81,0.4,4,3.883500099182129
AMZN,LH,TOP,1.0,d_tide_slope,0.3818,8,4,25.88,1.3,4,3.7105000019073486
AMZN,HH,TOP,1.0,tide_accel,0.3091,8,6,32.35,1.3,6,3.884999990463257
AMZN,LH,TOP,1.0,tide_accel,0.3212,8,4,24.69,1.0,4,3.7314999103546143
AMZN,LL,BOTTOM,1.0,d_tide_slope,0.0606,8,5,33.15,-1.6,5,3.6045000553131104
AMZN,LL,BOTTOM,1.0,d_tide_slope,-0.0909,8,12,70.62,-0.8,12,3.424499988555908
AMZN,HL,BOTTOM,1.0,tide_accel,0.503,12,7,48.68,-0.6,7,3.5455000400543213
AMZN,LH,TOP,1.0,kf_conjugation_pred_val,0.3879,12,5,39.58,0.2,5,3.7225000858306885
AMZN,HH,TOP,1.0,kf_conjugation_pred_val,0.2424,12,5,37.07,-0.0,5,3.8864998817443848
AMZN,LH,TOP,1.0,conj_wave_tide,0.0303,12,6,42.26,-0.4,6,3.7899999618530273
