ticker,timestamp,tp_type,price,archetype,is_reversal,preceding_leg_pct,following_leg_pct,preceding_days,following_days,swing_magnitude,rc_signature,full_archetype
AAPL,1999-10-19 13:30:00+00:00,MIN,0.611607,HL,True,-8.13,40.69,4,20,EXTREME,T(+)C(+)W(-),HL
AAPL,1999-11-08 14:30:00+00:00,MAX,0.86049,HH,True,40.69,-7.2,20,7,NORMAL,T(+)C(+)W(+),HH
AAPL,1999-11-15 14:30:00+00:00,MIN,0.798548,HL,True,-7.2,31.73,7,22,EXTREME,T(+)C(+)W(+),HL
AAPL,1999-12-07 14:30:00+00:00,MAX,1.051896,HH,True,31.73,-19.47,22,7,MAJOR,T(+)C(+)W(+),HH
AAPL,1999-12-14 14:30:00+00:00,MIN,0.847097,HL,True,-19.47,9.09,7,9,NORMAL,T(+)C(+)W(+),HL
AAPL,1999-12-23 14:30:00+00:00,MAX,0.924106,LH,True,9.09,-5.13,9,5,MINOR,T(+)C(+)W(+),HH_TO_LH
AAPL,1999-12-28 14:30:00+00:00,MIN,0.876673,HL,True,-5.13,14.0,5,6,NORMAL,T(+)C(+)W(+),HL
AAPL,2000-01-03 14:30:00+00:00,MAX,0.999441,HH,True,14.0,-22.11,6,9,MAJOR,T(+)C(+)W(+),HH
AAPL,2000-01-12 14:30:00+00:00,MIN,0.778459,LL,True,-22.11,30.18,9,8,EXTREME,T(+)C(+)W(-),LL
AAPL,2000-01-20 14:30:00+00:00,MAX,1.013392,HH,True,30.18,-6.39,8,4,MINOR,T(+)C(+)W(-),HH
AAPL,2000-01-24 14:30:00+00:00,MIN,0.94866,HL,True,-6.39,5.65,4,1,MINOR,T(+)C(+)W(+),LL_TO_HL
AAPL,2000-01-25 14:30:00+00:00,MAX,1.002231,LH,True,5.65,-11.97,1,8,NORMAL,T(+)C(+)W(+),HH_TO_LH
AAPL,2000-02-02 14:30:00+00:00,MIN,0.882254,LL,True,-11.97,16.26,8,6,MAJOR,T(+)C(+)W(+),LL
AAPL,2000-02-08 14:30:00+00:00,MAX,1.025669,HH,True,16.26,-5.33,6,3,MINOR,T(+)C(+)W(+),HH
AAPL,2000-02-11 14:30:00+00:00,MIN,0.970981,HL,True,-5.33,9.43,3,4,NORMAL,T(+)C(+)W(+),LL_TO_HL
AAPL,2000-02-15 14:30:00+00:00,MAX,1.062499,HH,True,9.43,-7.25,4,10,NORMAL,T(+)C(+)W(+),HH
AAPL,2000-02-25 14:30:00+00:00,MIN,0.98549,HL,True,-7.25,18.06,10,5,MAJOR,T(+)C(+)W(+),HL
AAPL,2000-03-01 14:30:00+00:00,MAX,1.163503,HH,True,18.06,-12.33,5,13,NORMAL,T(+)C(+)W(+),HH
AAPL,2000-03-14 14:30:00+00:00,MIN,1.020088,HL,True,-12.33,26.2,13,8,MAJOR,T(+)C(+)W(+),HL
AAPL,2000-03-22 14:30:00+00:00,MAX,1.287387,HH,True,26.2,-12.79,8,8,NORMAL,T(+)C(+)W(+),HH
AAPL,2000-03-30 14:30:00+00:00,MIN,1.122767,HL,True,-12.79,8.0,8,1,NORMAL,T(+)C(+)W(+),HL
AAPL,2000-03-31 14:30:00+00:00,MAX,1.21261,LH,True,8.0,-7.82,1,5,NORMAL,T(+)C(+)W(+),HH_TO_LH
AAPL,2000-04-06 13:30:00+00:00,MIN,1.117744,LL,True,-7.82,5.24,5,1,MINOR,T(+)C(+)W(+),LL
AAPL,2000-04-07 13:30:00+00:00,MAX,1.176338,LH,True,5.24,-17.08,1,5,MAJOR,T(+)C(+)W(+),LH
AAPL,2000-04-12 13:30:00+00:00,MIN,0.975445,LL,True,-17.08,16.13,5,6,MAJOR,T(+)C(+)W(+),LL
AAPL,2000-04-18 13:30:00+00:00,MAX,1.132811,LH,True,16.13,-6.31,6,2,MINOR,T(+)C(+)W(-),LH
AAPL,2000-04-20 13:30:00+00:00,MIN,1.061383,HL,True,-6.31,7.94,2,5,NORMAL,T(+)C(+)W(-),LL_TO_HL
AAPL,2000-04-25 13:30:00+00:00,MAX,1.145646,HH,True,7.94,-22.6,5,15,MAJOR,T(+)C(+)W(-),HH
AAPL,2000-05-10 13:30:00+00:00,MIN,0.886718,LL,True,-22.6,8.37,15,2,NORMAL,T(+)C(-)W(-),LL
AAPL,2000-05-12 13:30:00+00:00,MAX,0.960937,LH,True,8.37,-21.95,2,19,MAJOR,T(+)C(-)W(-),HH_TO_LH
AAPL,2000-05-31 13:30:00+00:00,MIN,0.749999,LL,True,-21.95,14.96,19,7,NORMAL,T(+)C(-)W(-),LL
AAPL,2000-06-07 13:30:00+00:00,MAX,0.862164,LH,True,14.96,-6.34,7,7,MINOR,T(+)C(-)W(-),LH
AAPL,2000-06-14 13:30:00+00:00,MIN,0.807477,HL,True,-6.34,23.01,7,7,MAJOR,T(+)C(-)W(-),LL_TO_HL
AAPL,2000-06-21 13:30:00+00:00,MAX,0.993303,HH,True,23.01,-7.08,7,2,NORMAL,T(+)C(-)W(-),HH
AAPL,2000-06-23 13:30:00+00:00,MIN,0.92299,HL,True,-7.08,5.32,2,5,MINOR,T(+)C(-)W(+),HL
AAPL,2000-06-28 13:30:00+00:00,MAX,0.972097,LH,True,5.32,-5.86,5,1,MINOR,T(+)C(-)W(+),HH_TO_LH
AAPL,2000-06-29 13:30:00+00:00,MIN,0.915178,LL,True,-5.86,14.88,1,13,NORMAL,T(+)C(-)W(+),LL
AAPL,2000-07-12 13:30:00+00:00,MAX,1.051338,HH,True,14.88,-17.3,13,12,MAJOR,T(+)C(-)W(+),HH
AAPL,2000-07-24 13:30:00+00:00,MIN,0.869419,LL,True,-17.3,6.8,12,3,MINOR,T(+)C(+)W(+),LL
AAPL,2000-07-27 13:30:00+00:00,MAX,0.928571,LH,True,6.8,-7.09,3,1,NORMAL,T(+)C(+)W(+),HH_TO_LH
AAPL,2000-07-28 13:30:00+00:00,MIN,0.862722,LL,True,-7.09,5.17,1,3,MINOR,T(+)C(+)W(+),LL
AAPL,2000-07-31 13:30:00+00:00,MAX,0.907365,LH,True,5.17,-8.12,3,15,NORMAL,T(+)C(+)W(-),LH
AAPL,2000-08-15 13:30:00+00:00,MIN,0.833705,LL,True,-8.12,35.88,15,17,EXTREME,T(+)C(+)W(-),LL
AAPL,2000-09-01 13:30:00+00:00,MAX,1.132811,HH,True,35.88,-7.88,17,5,NORMAL,T(+)C(+)W(+),HH
AAPL,2000-09-06 13:30:00+00:00,MIN,1.043526,HL,True,-7.88,6.1,5,1,MINOR,T(+)C(+)W(+),LL_TO_HL
AAPL,2000-09-07 13:30:00+00:00,MAX,1.107142,LH,True,6.1,-10.91,1,8,NORMAL,T(+)C(+)W(+),HH_TO_LH
AAPL,2000-09-15 13:30:00+00:00,MIN,0.986327,LL,True,-10.91,10.52,8,5,NORMAL,T(+)C(+)W(+),LL
AAPL,2000-09-20 13:30:00+00:00,MAX,1.090122,LH,True,10.52,-19.84,5,7,MAJOR,T(+)C(+)W(+),LH
AAPL,2000-09-27 13:30:00+00:00,MIN,0.873883,LL,True,-19.84,9.32,7,1,NORMAL,T(+)C(+)W(+),LL
AAPL,2000-09-28 13:30:00+00:00,MAX,0.955356,LH,True,9.32,-58.29,1,5,EXTREME,T(+)C(+)W(+),LH
AAPL,2000-10-03 13:30:00+00:00,MIN,0.398437,LL,True,-58.29,5.88,5,1,MINOR,T(+)C(-)W(-),LL
AAPL,2000-10-04 13:30:00+00:00,MAX,0.421875,LH,True,5.88,-16.93,1,7,MAJOR,T(+)C(-)W(-),LH
AAPL,2000-10-11 13:30:00+00:00,MIN,0.350446,LL,True,-16.93,12.42,7,2,NORMAL,T(-)C(-)W(-),LL
AAPL,2000-10-13 13:30:00+00:00,MAX,0.393973,LH,True,12.42,-14.16,2,6,NORMAL,T(-)C(-)W(-),LH
AAPL,2000-10-19 13:30:00+00:00,MIN,0.338169,LL,True,-14.16,7.59,6,4,NORMAL,T(-)C(-)W(-),LL
AAPL,2000-10-23 13:30:00+00:00,MAX,0.363839,LH,True,7.59,-9.2,4,2,NORMAL,T(-)C(-)W(-),LH
AAPL,2000-10-25 13:30:00+00:00,MIN,0.330357,LL,True,-9.2,20.61,2,8,MAJOR,T(-)C(-)W(-),LL
AAPL,2000-11-02 14:30:00+00:00,MAX,0.398437,HH,True,20.61,-14.57,8,8,NORMAL,T(-)C(-)W(-),HH
AAPL,2000-11-10 14:30:00+00:00,MIN,0.340401,HL,True,-14.57,6.23,8,4,MINOR,T(-)C(-)W(-),LL_TO_HL
AAPL,2000-11-14 14:30:00+00:00,MAX,0.361607,LH,True,6.23,-29.32,4,22,MAJOR,T(-)C(-)W(-),HH_TO_LH
AAPL,2000-12-06 14:30:00+00:00,MIN,0.25558,LL,True,-29.32,7.42,22,6,NORMAL,T(-)C(-)W(-),LL
AAPL,2000-12-12 14:30:00+00:00,MAX,0.274553,LH,True,7.42,-8.94,6,7,NORMAL,T(-)C(-)W(-),LH
AAPL,2000-12-19 14:30:00+00:00,MIN,0.25,LL,True,-8.94,28.57,7,23,MAJOR,T(-)C(-)W(-),LL
AAPL,2001-01-11 14:30:00+00:00,MAX,0.321428,HH,True,28.57,-6.6,23,6,MINOR,T(-)C(-)W(+),HH
AAPL,2001-01-17 14:30:00+00:00,MIN,0.300223,HL,True,-6.6,29.37,6,13,MAJOR,T(-)C(-)W(+),LL_TO_HL
AAPL,2001-01-30 14:30:00+00:00,MAX,0.388392,HH,True,29.37,-15.8,13,21,MAJOR,T(-)C(-)W(+),HH
AAPL,2001-02-20 14:30:00+00:00,MIN,0.327009,HL,True,-15.8,6.48,21,6,MINOR,T(-)C(+)W(+),HL
AAPL,2001-02-26 14:30:00+00:00,MAX,0.348214,LH,True,6.48,-6.41,6,2,MINOR,T(-)C(+)W(+),HH_TO_LH
AAPL,2001-02-28 14:30:00+00:00,MIN,0.325893,LL,True,-6.41,17.81,2,6,MAJOR,T(-)C(+)W(-),LL
AAPL,2001-03-06 14:30:00+00:00,MAX,0.383928,HH,True,17.81,-13.37,6,6,NORMAL,T(-)C(+)W(-),HH
AAPL,2001-03-12 14:30:00+00:00,MIN,0.332589,HL,True,-13.37,23.49,6,11,MAJOR,T(-)C(+)W(-),LL_TO_HL
AAPL,2001-03-23 14:30:00+00:00,MAX,0.410714,HH,True,23.49,-5.3,11,3,MINOR,T(-)C(+)W(+),HH
AAPL,2001-03-26 14:30:00+00:00,MIN,0.388928,HL,True,-5.3,5.0,3,1,MINOR,T(-)C(+)W(+),HL
AAPL,2001-03-27 14:30:00+00:00,MAX,0.408392,LH,True,5.0,-14.74,1,7,NORMAL,T(-)C(+)W(+),HH_TO_LH
AAPL,2001-04-04 13:30:00+00:00,MIN,0.348214,LL,True,-14.74,14.97,7,8,NORMAL,T(-)C(+)W(+),LL
AAPL,2001-04-12 13:30:00+00:00,MAX,0.400357,LH,True,14.97,-9.01,8,5,NORMAL,T(-)C(+)W(+),LH
AAPL,2001-04-17 13:30:00+00:00,MIN,0.364285,HL,True,-9.01,26.08,5,2,MAJOR,T(-)C(+)W(+),LL_TO_HL
AAPL,2001-04-19 13:30:00+00:00,MAX,0.459285,HH,True,26.08,-6.57,2,5,MINOR,T(-)C(+)W(+),HH
AAPL,2001-04-24 13:30:00+00:00,MIN,0.429107,HL,True,-6.57,10.65,5,8,NORMAL,T(-)C(+)W(+),HL
AAPL,2001-05-02 13:30:00+00:00,MAX,0.474821,HH,True,10.65,-14.07,8,9,NORMAL,T(-)C(+)W(+),HH
AAPL,2001-05-11 13:30:00+00:00,MIN,0.408035,LL,True,-14.07,5.47,9,5,MINOR,T(-)C(+)W(+),LL
AAPL,2001-05-16 13:30:00+00:00,MAX,0.43036,LH,True,5.47,-17.93,5,14,MAJOR,T(-)C(+)W(+),HH_TO_LH
AAPL,2001-05-30 13:30:00+00:00,MIN,0.353214,LL,True,-17.93,9.5,14,8,NORMAL,T(-)C(+)W(-),LL
AAPL,2001-06-07 13:30:00+00:00,MAX,0.386785,LH,True,9.5,-8.22,8,7,NORMAL,T(-)C(+)W(-),LH
AAPL,2001-06-14 13:30:00+00:00,MIN,0.355,HL,True,-8.22,20.67,7,11,MAJOR,T(-)C(-)W(-),LL_TO_HL
AAPL,2001-06-25 13:30:00+00:00,MAX,0.428393,HH,True,20.67,-11.88,11,15,NORMAL,T(-)C(-)W(-),HH
AAPL,2001-07-10 13:30:00+00:00,MIN,0.3775,HL,True,-11.88,18.73,15,7,MAJOR,T(-)C(-)W(+),HL
AAPL,2001-07-17 13:30:00+00:00,MAX,0.448214,HH,True,18.73,-26.41,7,8,MAJOR,T(-)C(-)W(+),HH
AAPL,2001-07-25 13:30:00+00:00,MIN,0.329821,LL,True,-26.41,7.31,8,8,NORMAL,T(-)C(-)W(-),LL
AAPL,2001-08-02 13:30:00+00:00,MAX,0.353928,LH,True,7.31,-10.14,8,21,NORMAL,T(-)C(-)W(-),HH_TO_LH
AAPL,2001-08-23 13:30:00+00:00,MIN,0.318035,LL,True,-10.14,6.23,21,4,MINOR,T(-)C(-)W(-),LL
AAPL,2001-08-27 13:30:00+00:00,MAX,0.337857,LH,True,6.23,-20.82,4,37,MAJOR,T(-)C(-)W(-),LH
AAPL,2001-10-03 13:30:00+00:00,MIN,0.2675,LL,True,-20.82,20.23,37,9,MAJOR,T(+)C(-)W(-),LL
AAPL,2001-10-12 13:30:00+00:00,MAX,0.321607,LH,True,20.23,-5.66,9,5,MINOR,T(+)C(-)W(-),LH
AAPL,2001-10-17 13:30:00+00:00,MIN,0.303393,HL,True,-5.66,12.95,5,8,NORMAL,T(+)C(-)W(-),LL_TO_HL
AAPL,2001-10-25 13:30:00+00:00,MAX,0.342678,HH,True,12.95,-8.49,8,6,NORMAL,T(+)C(-)W(+),HH
AAPL,2001-10-31 14:30:00+00:00,MIN,0.313571,HL,True,-8.49,35.31,6,35,EXTREME,T(+)C(-)W(+),HL
AAPL,2001-12-05 14:30:00+00:00,MAX,0.424285,HH,True,35.31,-14.18,35,9,NORMAL,T(-)C(+)W(+),HH
AAPL,2001-12-14 14:30:00+00:00,MIN,0.364107,HL,True,-14.18,16.18,9,21,MAJOR,T(-)C(+)W(+),HL
AAPL,2002-01-04 14:30:00+00:00,MAX,0.423035,LH,True,16.18,-12.28,21,12,NORMAL,T(-)C(+)W(+),HH_TO_LH
AAPL,2002-01-16 14:30:00+00:00,MIN,0.371071,HL,True,-12.28,22.47,12,20,MAJOR,T(-)C(+)W(-),HL
AAPL,2002-02-05 14:30:00+00:00,MAX,0.454464,HH,True,22.47,-15.52,20,16,MAJOR,T(-)C(+)W(+),HH
AAPL,2002-02-21 14:30:00+00:00,MIN,0.383928,HL,True,-15.52,10.74,16,4,NORMAL,T(-)C(+)W(+),HL
AAPL,2002-02-25 14:30:00+00:00,MAX,0.425178,LH,True,10.74,-8.86,4,3,NORMAL,T(-)C(+)W(+),HH_TO_LH
AAPL,2002-02-28 14:30:00+00:00,MIN,0.3875,HL,True,-8.86,15.48,3,11,MAJOR,T(-)C(+)W(+),HL
AAPL,2002-03-11 14:30:00+00:00,MAX,0.4475,HH,True,15.48,-6.82,11,14,MINOR,T(-)C(+)W(-),HH
AAPL,2002-03-25 14:30:00+00:00,MIN,0.416964,HL,True,-6.82,11.82,14,22,NORMAL,T(+)C(+)W(+),HL
AAPL,2002-04-17 13:30:00+00:00,MAX,0.46625,HH,True,11.82,-11.87,22,9,NORMAL,T(+)C(+)W(+),HH
AAPL,2002-04-26 13:30:00+00:00,MIN,0.410892,LL,True,-11.87,5.48,9,4,MINOR,T(+)C(+)W(+),LL
AAPL,2002-04-30 13:30:00+00:00,MAX,0.433392,LH,True,5.48,-7.42,4,7,NORMAL,T(+)C(+)W(+),HH_TO_LH
AAPL,2002-05-07 13:30:00+00:00,MIN,0.40125,LL,True,-7.42,13.97,7,7,NORMAL,T(+)C(+)W(-),LL
AAPL,2002-05-14 13:30:00+00:00,MAX,0.457321,HH,True,13.97,-8.4,7,7,NORMAL,T(+)C(+)W(-),HH
AAPL,2002-05-21 13:30:00+00:00,MIN,0.418928,HL,True,-8.4,7.33,7,2,NORMAL,T(+)C(+)W(-),LL_TO_HL
AAPL,2002-05-23 13:30:00+00:00,MAX,0.449642,LH,True,7.33,-22.4,2,21,MAJOR,T(+)C(+)W(-),HH_TO_LH
AAPL,2002-06-13 13:30:00+00:00,MIN,0.348928,LL,True,-22.4,5.12,21,4,MINOR,T(+)C(-)W(-),LL
AAPL,2002-06-17 13:30:00+00:00,MAX,0.366785,LH,True,5.12,-19.43,4,9,MAJOR,T(+)C(-)W(-),LH
AAPL,2002-06-26 13:30:00+00:00,MIN,0.295535,LL,True,-19.43,13.23,9,9,NORMAL,T(+)C(-)W(-),LL
AAPL,2002-07-05 13:30:00+00:00,MAX,0.334643,LH,True,13.23,-7.58,9,5,NORMAL,T(+)C(-)W(-),LH
AAPL,2002-07-10 13:30:00+00:00,MIN,0.309286,HL,True,-7.58,5.66,5,1,MINOR,T(+)C(-)W(-),LL_TO_HL
AAPL,2002-07-11 13:30:00+00:00,MAX,0.326785,LH,True,5.66,-20.93,1,12,MAJOR,T(+)C(-)W(-),LH
AAPL,2002-07-23 13:30:00+00:00,MIN,0.258393,LL,True,-20.93,5.04,12,1,MINOR,T(+)C(-)W(-),LL
AAPL,2002-07-24 13:30:00+00:00,MAX,0.271428,LH,True,5.04,-5.66,1,2,MINOR,T(+)C(-)W(-),LH
AAPL,2002-07-26 13:30:00+00:00,MIN,0.256071,LL,True,-5.66,7.6,2,4,NORMAL,T(+)C(-)W(-),LL
AAPL,2002-07-30 13:30:00+00:00,MAX,0.275535,HH,True,7.6,-9.33,4,6,NORMAL,T(+)C(-)W(-),HH
AAPL,2002-08-05 13:30:00+00:00,MIN,0.249821,LL,True,-9.33,15.23,6,16,MAJOR,T(+)C(-)W(-),LL
AAPL,2002-08-21 13:30:00+00:00,MAX,0.287857,HH,True,15.23,-12.84,16,13,NORMAL,T(-)C(-)W(-),HH
AAPL,2002-09-03 13:30:00+00:00,MIN,0.250893,HL,True,-12.84,6.9,13,15,MINOR,T(-)C(-)W(+),LL_TO_HL
AAPL,2002-09-18 13:30:00+00:00,MAX,0.268214,LH,True,6.9,-9.46,15,21,NORMAL,T(-)C(-)W(-),HH_TO_LH
AAPL,2002-10-09 13:30:00+00:00,MIN,0.242839,LL,True,-9.46,11.48,21,6,NORMAL,T(-)C(-)W(-),LL
AAPL,2002-10-15 13:30:00+00:00,MAX,0.270714,HH,True,11.48,-6.93,6,2,MINOR,T(-)C(-)W(-),HH
AAPL,2002-10-17 13:30:00+00:00,MIN,0.251964,HL,True,-6.93,22.04,2,20,MAJOR,T(-)C(-)W(-),LL_TO_HL
AAPL,2002-11-06 14:30:00+00:00,MAX,0.3075,HH,True,22.04,-11.96,20,5,NORMAL,T(-)C(+)W(+),HH
AAPL,2002-11-11 14:30:00+00:00,MIN,0.270714,HL,True,-11.96,7.52,5,3,NORMAL,T(-)C(+)W(+),HL
AAPL,2002-11-14 14:30:00+00:00,MAX,0.291071,LH,True,7.52,-6.32,3,5,MINOR,T(-)C(+)W(+),HH_TO_LH
AAPL,2002-11-19 14:30:00+00:00,MIN,0.272678,HL,True,-6.32,7.07,5,2,NORMAL,T(-)C(+)W(+),HL
AAPL,2002-11-21 14:30:00+00:00,MAX,0.291964,HH,True,7.07,-10.52,2,14,NORMAL,T(-)C(+)W(+),HH
AAPL,2002-12-05 14:30:00+00:00,MIN,0.26125,LL,True,-10.52,5.88,14,6,MINOR,T(-)C(+)W(-),LL
AAPL,2002-12-11 14:30:00+00:00,MAX,0.276607,LH,True,5.88,-9.23,6,16,NORMAL,T(-)C(+)W(-),HH_TO_LH
AAPL,2002-12-27 14:30:00+00:00,MIN,0.251071,LL,True,-9.23,5.97,16,7,MINOR,T(-)C(+)W(-),LL
AAPL,2003-01-03 14:30:00+00:00,MAX,0.266071,LH,True,5.97,-7.38,7,21,NORMAL,T(-)C(-)W(-),LH
AAPL,2003-01-24 14:30:00+00:00,MIN,0.246428,LL,True,-7.38,8.19,21,5,NORMAL,T(-)C(-)W(-),LL
AAPL,2003-01-29 14:30:00+00:00,MAX,0.266607,HH,True,8.19,-5.22,5,9,MINOR,T(-)C(-)W(-),HH
AAPL,2003-02-07 14:30:00+00:00,MIN,0.252678,HL,True,-5.22,7.92,9,11,NORMAL,T(-)C(-)W(-),LL_TO_HL
AAPL,2003-02-18 14:30:00+00:00,MAX,0.272678,HH,True,7.92,-6.88,11,22,MINOR,T(-)C(-)W(-),HH
AAPL,2003-03-12 14:30:00+00:00,MIN,0.253928,HL,True,-6.88,5.56,22,5,MINOR,T(-)C(+)W(+),HL
AAPL,2003-03-17 14:30:00+00:00,MAX,0.268035,LH,True,5.56,-12.59,5,30,NORMAL,T(-)C(+)W(+),HH_TO_LH
AAPL,2003-04-17 13:30:00+00:00,MIN,0.234285,LL,True,-12.59,43.29,30,29,EXTREME,T(-)C(-)W(-),LL
AAPL,2003-05-16 13:30:00+00:00,MAX,0.335714,HH,True,43.29,-5.37,29,4,MINOR,T(-)C(+)W(+),HH
AAPL,2003-05-20 13:30:00+00:00,MIN,0.317678,HL,True,-5.37,6.13,4,7,MINOR,T(-)C(+)W(+),LL_TO_HL
AAPL,2003-05-27 13:30:00+00:00,MAX,0.337143,HH,True,6.13,-11.07,7,13,NORMAL,T(-)C(+)W(+),HH
AAPL,2003-06-09 13:30:00+00:00,MIN,0.299821,LL,True,-11.07,28.29,13,46,MAJOR,T(+)C(+)W(+),LL
AAPL,2003-07-25 13:30:00+00:00,MAX,0.384642,HH,True,28.29,-8.87,46,12,NORMAL,T(+)C(+)W(+),HH
AAPL,2003-08-06 13:30:00+00:00,MIN,0.350535,HL,True,-8.87,17.68,12,37,MAJOR,T(+)C(+)W(+),LL_TO_HL
AAPL,2003-09-12 13:30:00+00:00,MAX,0.4125,HH,True,17.68,-11.56,37,13,NORMAL,T(+)C(+)W(+),HH
AAPL,2003-09-25 13:30:00+00:00,MIN,0.364821,HL,True,-11.56,21.49,13,20,MAJOR,T(+)C(+)W(+),HL
AAPL,2003-10-15 13:30:00+00:00,MAX,0.443214,HH,True,21.49,-18.29,20,37,MAJOR,T(+)C(+)W(+),HH
AAPL,2003-11-21 14:30:00+00:00,MIN,0.362142,LL,True,-18.29,7.05,37,10,NORMAL,T(+)C(-)W(-),LL
AAPL,2003-12-01 14:30:00+00:00,MAX,0.387678,LH,True,7.05,-9.26,10,18,NORMAL,T(+)C(-)W(-),HH_TO_LH
AAPL,2003-12-19 14:30:00+00:00,MIN,0.351785,LL,True,-9.26,22.84,18,26,MAJOR,T(+)C(-)W(-),LL
AAPL,2004-01-14 14:30:00+00:00,MAX,0.432142,HH,True,22.84,-9.96,26,21,NORMAL,T(+)C(-)W(+),HH
AAPL,2004-02-04 14:30:00+00:00,MIN,0.389107,HL,True,-9.96,9.22,21,7,NORMAL,T(+)C(+)W(+),LL_TO_HL
AAPL,2004-02-11 14:30:00+00:00,MAX,0.425,LH,True,9.22,-6.76,7,12,MINOR,T(+)C(+)W(+),HH_TO_LH
AAPL,2004-02-23 14:30:00+00:00,MIN,0.39625,HL,True,-6.76,24.74,12,16,MAJOR,T(+)C(+)W(-),HL
AAPL,2004-03-10 14:30:00+00:00,MAX,0.494285,HH,True,24.74,-8.63,16,13,NORMAL,T(+)C(+)W(+),HH
AAPL,2004-03-23 14:30:00+00:00,MIN,0.451607,HL,True,-8.63,11.98,13,12,NORMAL,T(+)C(+)W(+),HL
AAPL,2004-04-05 13:30:00+00:00,MAX,0.505714,HH,True,11.98,-5.93,12,9,MINOR,T(+)C(+)W(+),HH
AAPL,2004-04-14 13:30:00+00:00,MIN,0.475714,HL,True,-5.93,9.98,9,1,NORMAL,T(+)C(+)W(+),HL
AAPL,2004-04-15 13:30:00+00:00,MAX,0.523214,HH,True,9.98,-12.01,1,15,NORMAL,T(+)C(+)W(+),HH
AAPL,2004-04-30 13:30:00+00:00,MIN,0.460357,LL,True,-12.01,30.72,15,54,EXTREME,T(+)C(+)W(+),LL
AAPL,2004-06-23 13:30:00+00:00,MAX,0.601785,HH,True,30.72,-13.53,54,19,NORMAL,T(+)C(+)W(+),HH
AAPL,2004-07-12 13:30:00+00:00,MIN,0.520357,HL,True,-13.53,13.01,19,3,NORMAL,T(+)C(+)W(+),LL_TO_HL
AAPL,2004-07-15 13:30:00+00:00,MAX,0.588035,LH,True,13.01,-6.77,3,8,MINOR,T(+)C(+)W(+),HH_TO_LH
AAPL,2004-07-23 13:30:00+00:00,MIN,0.548214,HL,True,-6.77,6.32,8,6,MINOR,T(+)C(+)W(-),HL
AAPL,2004-07-29 13:30:00+00:00,MAX,0.582857,LH,True,6.32,-8.76,6,8,NORMAL,T(+)C(+)W(-),LH
AAPL,2004-08-06 13:30:00+00:00,MIN,0.531785,LL,True,-8.76,36.47,8,61,EXTREME,T(+)C(+)W(-),LL
AAPL,2004-10-06 13:30:00+00:00,MAX,0.725714,HH,True,36.47,-5.78,61,6,MINOR,T(+)C(+)W(+),HH
AAPL,2004-10-12 13:30:00+00:00,MIN,0.683749,HL,True,-5.78,78.74,6,48,EXTREME,T(+)C(+)W(+),LL_TO_HL
AAPL,2004-11-29 14:30:00+00:00,MAX,1.222142,HH,True,78.74,-8.42,48,4,NORMAL,T(+)C(+)W(+),HH
AAPL,2004-12-03 14:30:00+00:00,MIN,1.119284,HL,True,-8.42,6.25,4,13,MINOR,T(+)C(+)W(+),HL
AAPL,2004-12-16 14:30:00+00:00,MAX,1.189213,LH,True,6.25,-5.82,13,4,MINOR,T(+)C(+)W(+),HH_TO_LH
AAPL,2004-12-20 14:30:00+00:00,MIN,1.119999,HL,True,-5.82,10.41,4,18,NORMAL,T(+)C(+)W(+),HL
AAPL,2005-01-07 14:30:00+00:00,MAX,1.236606,HH,True,10.41,-6.77,18,4,MINOR,T(+)C(+)W(-),HH
AAPL,2005-01-11 14:30:00+00:00,MIN,1.152856,HL,True,-6.77,39.61,4,36,EXTREME,T(+)C(+)W(+),HL
AAPL,2005-02-16 14:30:00+00:00,MAX,1.609463,HH,True,39.61,-5.37,36,6,MINOR,T(+)C(+)W(+),HH
AAPL,2005-02-22 14:30:00+00:00,MIN,1.523034,HL,True,-5.37,5.19,6,6,MINOR,T(+)C(+)W(+),HL
AAPL,2005-02-28 14:30:00+00:00,MAX,1.602141,LH,True,5.19,-12.28,6,9,NORMAL,T(+)C(+)W(+),HH_TO_LH
AAPL,2005-03-09 14:30:00+00:00,MIN,1.405356,LL,True,-12.28,11.05,9,12,NORMAL,T(+)C(+)W(+),LL
AAPL,2005-03-21 14:30:00+00:00,MAX,1.560713,LH,True,11.05,-6.43,12,11,MINOR,T(+)C(+)W(+),LH
AAPL,2005-04-01 14:30:00+00:00,MIN,1.460356,HL,True,-6.43,6.97,11,6,MINOR,T(+)C(+)W(-),LL_TO_HL
AAPL,2005-04-08 13:30:00+00:00,MAX,1.562142,HH,True,6.97,-19.18,6,7,MAJOR,T(+)C(+)W(-),HH
AAPL,2005-04-15 13:30:00+00:00,MIN,1.262499,LL,True,-19.18,5.35,7,21,MINOR,T(+)C(+)W(-),LL
AAPL,2005-05-06 13:30:00+00:00,MAX,1.329999,LH,True,5.35,-8.35,21,6,NORMAL,T(+)C(-)W(-),HH_TO_LH
AAPL,2005-05-12 13:30:00+00:00,MIN,1.218927,LL,True,-8.35,19.37,6,14,MAJOR,T(+)C(-)W(-),LL
AAPL,2005-05-26 13:30:00+00:00,MAX,1.454999,HH,True,19.37,-12.1,14,15,NORMAL,T(+)C(-)W(+),HH
AAPL,2005-06-10 13:30:00+00:00,MIN,1.278927,HL,True,-12.1,8.6,15,13,NORMAL,T(+)C(-)W(+),LL_TO_HL
