ticker,date,trend,layer,pattern,sentiment,entry_price,price_3d,ret_3d,price_5d,ret_5d,price_10d,ret_10d
TSLA,2022-04-12,ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,325.26,334.76,2.92,325.73,0.15,293.84,-9.66
TSLA,2022-04-13,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,334.11,342.72,2.57,336.26,0.64,292.5,-12.45
TSLA,2022-04-14,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,328.29,325.73,-0.78,335.02,2.05,290.25,-11.59
TSLA,2022-04-19,MUY_ALCISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,345.29,335.02,-2.98,292.14,-15.39,303.08,-12.22
TSLA,2022-04-20,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,355.05,332.67,-6.3,293.84,-17.24,317.54,-10.56
TSLA,2022-04-20,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,355.05,332.67,-6.3,293.84,-17.24,317.54,-10.56
TSLA,2022-04-20,MUY_ALCISTA,CONJUGATION,M[GRAVESTONE_DOJI] + m[BEARISH_ENGULFING],BEARISH,355.05,332.67,-6.3,293.84,-17.24,317.54,-10.56
TSLA,2022-04-21,MUY_ALCISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,339.67,292.14,-13.99,292.5,-13.88,291.09,-14.3
TSLA,2022-04-22,MUY_ALCISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,327.43,293.84,-10.26,290.25,-11.36,288.55,-11.88
TSLA,2022-04-25,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,327.64,292.5,-10.73,300.98,-8.14,262.37,-19.92
TSLA,2022-04-26,MUY_ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,298.17,290.25,-2.66,303.08,1.65,266.68,-10.56
TSLA,2022-04-26,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,298.17,290.25,-2.66,303.08,1.65,266.68,-10.56
TSLA,2022-04-26,MUY_ALCISTA,CONJUGATION,M[BEARISH_ENGULFING] + m[BEARISH_MARUBOZU],BEARISH,298.17,290.25,-2.66,303.08,1.65,266.68,-10.56
TSLA,2022-04-27,MUY_ALCISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,297.38,300.98,1.21,317.54,6.78,244.67,-17.73
TSLA,2022-04-28,MUY_ALCISTA,MICRO (Daily),HANGING_MAN,BEARISH,298.6,303.08,1.5,291.09,-2.52,242.67,-18.73
TSLA,2022-04-28,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,298.6,303.08,1.5,291.09,-2.52,242.67,-18.73
TSLA,2022-04-28,MUY_ALCISTA,CONJUGATION,M[BEARISH_ENGULFING] + m[HANGING_MAN],BEARISH,298.6,303.08,1.5,291.09,-2.52,242.67,-18.73
TSLA,2022-05-02,MUY_ALCISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,302.24,291.09,-3.69,262.37,-13.19,241.46,-20.11
TSLA,2022-05-02,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,299.88,291.09,-2.93,262.37,-12.51,241.46,-19.48
TSLA,2022-05-06,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,276.67,244.67,-11.57,256.53,-7.28,221.3,-20.01
TSLA,2022-05-11,MUY_ALCISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,231.01,241.46,4.52,236.6,2.42,219.6,-4.94
TSLA,2022-05-12,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,256.63,253.87,-1.08,236.47,-7.86,235.91,-8.08
TSLA,2022-05-16,ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,247.93,236.47,-4.62,224.97,-9.26,252.75,1.94
TSLA,2022-05-17,ALCISTA,MACRO (Weekly),HANGING_MAN,BEARISH,246.18,221.3,-10.11,209.39,-14.95,246.79,0.25
TSLA,2022-05-19,HORIZONTAL,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,235.04,209.39,-10.92,235.91,0.37,234.52,-0.22
TSLA,2022-05-19,HORIZONTAL,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,235.04,209.39,-10.92,235.91,0.37,234.52,-0.22
TSLA,2022-05-19,HORIZONTAL,CONJUGATION,M[THREE_BLACK_CROWS] + m[GRAVESTONE_DOJI],BEARISH,235.04,209.39,-10.92,235.91,0.37,234.52,-0.22
TSLA,2022-05-20,BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,216.94,219.6,1.22,253.21,16.72,238.28,9.84
TSLA,2022-05-23,BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,216.73,235.91,8.85,252.75,16.62,238.89,10.22
TSLA,2022-05-25,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,222.64,252.75,13.53,258.33,16.03,239.71,7.67
TSLA,2022-05-26,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,239.77,246.79,2.93,234.52,-2.19,232.23,-3.15
TSLA,2022-05-27,MUY_BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,259.43,258.33,-0.42,238.28,-8.15,215.74,-16.84
TSLA,2022-05-31,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,253.09,234.52,-7.34,238.89,-5.61,220.89,-12.72
TSLA,2022-06-01,MUY_BAJISTA,MICRO (Daily),EVENING_STAR,BEARISH,241.94,238.28,-1.51,241.87,-0.03,233.0,-3.7
TSLA,2022-06-02,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,244.66,238.89,-2.36,239.71,-2.03,213.1,-12.9
TSLA,2022-06-03,MUY_BAJISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,243.3,241.87,-0.59,232.23,-4.55,216.76,-10.91
TSLA,2022-06-08,MUY_BAJISTA,MACRO (Weekly),DOJI,NEUTRAL,247.72,215.74,-12.91,233.0,-5.94,235.07,-5.11
TSLA,2022-06-09,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,234.0,220.89,-5.6,213.1,-8.93,245.71,5.0
TSLA,2022-06-15,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,224.38,237.04,5.64,235.07,4.76,224.47,0.04
TSLA,2022-06-16,MUY_BAJISTA,MACRO (Weekly),EVENING_STAR,BEARISH,212.66,236.09,11.02,245.71,15.54,227.26,6.87
TSLA,2022-06-22,MUY_BAJISTA,MICRO (Daily),INVERTED_HAMMER,BULLISH,238.97,244.92,2.49,228.49,-4.39,244.54,2.33
TSLA,2022-06-23,MUY_BAJISTA,MICRO (Daily),HANGING_MAN,BEARISH,236.47,232.66,-1.61,224.47,-5.07,250.76,6.04
TSLA,2022-06-24,MUY_BAJISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,250.32,228.49,-8.72,227.26,-9.21,234.34,-6.38
TSLA,2022-06-29,MUY_BAJISTA,MICRO (Daily),HANGING_MAN,BEARISH,223.45,233.07,4.3,244.54,9.44,238.31,6.65
TSLA,2022-06-30,MUY_BAJISTA,MICRO (Daily),DOJI,NEUTRAL,226.19,231.73,2.45,250.76,10.86,240.07,6.14
TSLA,2022-07-01,MUY_BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,224.7,244.54,8.83,234.34,4.29,240.55,7.05
TSLA,2022-07-01,MUY_BAJISTA,MACRO (Weekly),DARK_CLOUD_COVER,BEARISH,221.3,244.54,10.5,234.34,5.89,240.55,8.7
TSLA,2022-07-06,MUY_BAJISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,235.24,234.34,-0.38,237.04,0.77,247.5,5.21
TSLA,2022-07-07,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,243.72,233.07,-4.37,238.31,-2.22,271.71,11.49
TSLA,2022-07-11,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,235.71,238.31,1.11,240.55,2.05,268.43,13.88
TSLA,2022-07-13,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,235.83,240.55,2.0,247.5,4.95,274.82,16.53
TSLA,2022-07-15,MUY_BAJISTA,MICRO (Daily),DOJI,NEUTRAL,243.85,247.5,1.5,272.24,11.65,297.15,21.86
TSLA,2022-07-19,MUY_BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,247.5,272.24,10.0,258.86,4.59,300.59,21.45
TSLA,2022-07-19,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,247.5,272.24,10.0,258.86,4.59,300.59,21.45
TSLA,2022-07-19,MUY_BAJISTA,CONJUGATION,M[MORNING_STAR] + m[DRAGONFLY_DOJI],BULLISH,247.5,272.24,10.0,258.86,4.59,300.59,21.45
TSLA,2022-07-20,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,256.95,268.43,4.47,274.82,6.96,307.4,19.63
TSLA,2022-07-21,MUY_BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,277.23,258.86,-6.63,280.9,1.32,308.63,11.33
TSLA,2022-07-21,MUY_BAJISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,277.23,258.86,-6.63,280.9,1.32,308.63,11.33
TSLA,2022-07-21,MUY_BAJISTA,CONJUGATION,M[BULLISH_MARUBOZU] + m[BULLISH_MARUBOZU],BULLISH,277.23,258.86,-6.63,280.9,1.32,308.63,11.33
TSLA,2022-07-29,BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,302.96,307.4,1.46,288.17,-4.88,300.03,-0.97
TSLA,2022-08-02,ALCISTA,MICRO (Daily),PIERCING_LINE,BULLISH,305.84,288.17,-5.78,283.33,-7.36,306.56,0.24
TSLA,2022-08-08,MUY_ALCISTA,MICRO (Daily),SHOOTING_STAR,BEARISH,288.99,286.63,-0.82,309.32,7.04,289.91,0.32
TSLA,2022-08-10,MUY_ALCISTA,MICRO (Daily),HANGING_MAN,BEARISH,295.27,309.32,4.76,304.0,2.95,297.1,0.62
TSLA,2022-08-12,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,302.98,304.0,0.34,296.67,-2.08,288.09,-4.91
TSLA,2022-08-15,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,312.84,302.87,-3.19,289.91,-7.33,284.82,-8.96
TSLA,2022-08-17,MUY_ALCISTA,MICRO (Daily),DOJI,NEUTRAL,305.54,289.91,-5.11,297.1,-2.76,275.61,-9.79
TSLA,2022-08-18,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,298.21,296.45,-0.59,296.07,-0.72,277.16,-7.06
TSLA,2022-08-22,MUY_ALCISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,290.36,296.07,1.97,284.82,-1.91,274.42,-5.49
TSLA,2022-08-24,MUY_ALCISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,301.22,284.82,-5.45,275.61,-8.5,289.26,-3.97
TSLA,2022-08-26,MUY_ALCISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,282.13,275.61,-2.31,270.21,-4.22,304.42,7.9
TSLA,2022-08-30,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,279.68,270.21,-3.38,283.7,1.44,302.61,8.2
TSLA,2022-08-31,MUY_ALCISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,271.44,274.42,1.1,289.26,6.57,303.75,11.9
TSLA,2022-09-01,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,279.74,283.7,1.41,299.68,7.13,303.35,8.44
TSLA,2022-09-02,MUY_ALCISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,271.65,289.26,6.48,304.42,12.06,309.07,13.77
TSLA,2022-09-06,MUY_ALCISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,271.94,299.68,10.2,292.13,7.42,308.73,13.53
TSLA,2022-09-07,MUY_ALCISTA,MICRO (Daily),MORNING_STAR,BULLISH,282.27,304.42,7.85,302.61,7.2,300.8,6.56
TSLA,2022-09-07,MUY_ALCISTA,MACRO (Weekly),HAMMER,BULLISH,282.27,304.42,7.85,302.61,7.2,300.8,6.56
TSLA,2022-09-07,MUY_ALCISTA,CONJUGATION,M[HAMMER] + m[MORNING_STAR],BULLISH,282.27,304.42,7.85,302.61,7.2,300.8,6.56
TSLA,2022-09-08,MUY_ALCISTA,MICRO (Daily),THREE_WHITE_SOLDIERS,BULLISH,292.53,292.13,-0.14,303.75,3.84,288.59,-1.35
TSLA,2022-09-09,MUY_ALCISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,301.23,302.61,0.46,303.35,0.7,275.33,-8.6
TSLA,2022-09-09,MUY_ALCISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,301.23,302.61,0.46,303.35,0.7,275.33,-8.6
TSLA,2022-09-09,MUY_ALCISTA,CONJUGATION,M[TWEEZER_BOTTOM] + m[BULLISH_MARUBOZU],BULLISH,301.23,302.61,0.46,303.35,0.7,275.33,-8.6
TSLA,2022-09-12,MUY_ALCISTA,MACRO (Weekly),TWEEZER_BOTTOM,BULLISH,293.6,303.75,3.46,309.07,5.27,276.01,-5.99
TSLA,2022-09-13,MUY_ALCISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,293.68,303.35,3.29,308.73,5.13,282.94,-3.66
TSLA,2022-09-14,MUY_ALCISTA,MACRO (Weekly),MORNING_STAR,BULLISH,302.67,309.07,2.11,300.8,-0.62,287.81,-4.91
TSLA,2022-09-21,MUY_ALCISTA,MICRO (Daily),EVENING_STAR,BEARISH,298.31,276.01,-7.48,287.81,-3.52,240.81,-19.28
TSLA,2022-09-21,MUY_ALCISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,298.31,276.01,-7.48,287.81,-3.52,240.81,-19.28
TSLA,2022-09-21,MUY_ALCISTA,CONJUGATION,M[GRAVESTONE_DOJI] + m[EVENING_STAR],BEARISH,298.31,276.01,-7.48,287.81,-3.52,240.81,-19.28
TSLA,2022-09-23,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,270.45,287.81,6.42,265.25,-1.92,223.07,-17.52
TSLA,2022-09-27,MUY_ALCISTA,MACRO (Weekly),TWEEZER_TOP,BEARISH,281.94,265.25,-5.92,249.44,-11.53,216.5,-23.21
TSLA,2022-09-28,MUY_ALCISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,284.55,242.4,-14.81,240.81,-15.37,217.24,-23.65
TSLA,2022-09-28,MUY_ALCISTA,MACRO (Weekly),EVENING_STAR,BEARISH,280.97,242.4,-13.73,240.81,-14.29,217.24,-22.68
TSLA,2022-09-30,MUY_ALCISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,253.08,240.81,-4.85,223.07,-11.86,204.99,-19.0
TSLA,2022-09-30,MUY_ALCISTA,MACRO (Weekly),SHOOTING_STAR,BEARISH,253.08,240.81,-4.85,223.07,-11.86,204.99,-19.0
TSLA,2022-09-30,MUY_ALCISTA,CONJUGATION,M[SHOOTING_STAR] + m[GRAVESTONE_DOJI],BEARISH,253.08,240.81,-4.85,223.07,-11.86,204.99,-19.0
TSLA,2022-10-03,MUY_ALCISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,248.97,238.13,-4.35,222.96,-10.45,219.35,-11.9
TSLA,2022-10-03,MUY_ALCISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,248.97,238.13,-4.35,222.96,-10.45,219.35,-11.9
TSLA,2022-10-03,MUY_ALCISTA,CONJUGATION,M[BEARISH_MARUBOZU] + m[BEARISH_MARUBOZU],BEARISH,248.97,238.13,-4.35,222.96,-10.45,219.35,-11.9
TSLA,2022-10-04,MUY_ALCISTA,MICRO (Daily),DOJI,NEUTRAL,243.67,223.07,-8.45,216.5,-11.15,220.19,-9.64
TSLA,2022-10-07,HORIZONTAL,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,223.07,217.24,-2.61,204.99,-8.1,214.44,-3.87
TSLA,2022-10-07,HORIZONTAL,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,223.07,217.24,-2.61,204.99,-8.1,214.44,-3.87
TSLA,2022-10-07,HORIZONTAL,CONJUGATION,M[BEARISH_MARUBOZU] + m[BEARISH_MARUBOZU],BEARISH,223.07,217.24,-2.61,204.99,-8.1,214.44,-3.87
TSLA,2022-10-10,HORIZONTAL,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,219.87,221.72,0.84,219.35,-0.24,211.25,-3.92
TSLA,2022-10-11,BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,214.55,204.99,-4.46,220.19,2.63,222.42,3.67
TSLA,2022-10-13,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,226.22,220.19,-2.67,207.28,-8.37,225.09,-0.5
TSLA,2022-10-14,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,208.8,222.04,6.34,214.44,2.7,228.52,9.44
TSLA,2022-10-19,MUY_BAJISTA,MICRO (Daily),TWEEZER_BOTTOM,BULLISH,209.63,211.25,0.77,224.64,7.16,214.98,2.55
TSLA,2022-10-21,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,207.31,224.64,8.36,228.52,10.23,207.47,0.08
TSLA,2022-10-25,MUY_BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,220.64,228.52,3.57,227.82,3.25,191.3,-13.3
TSLA,2022-10-26,MUY_BAJISTA,MICRO (Daily),THREE_WHITE_SOLDIERS,BULLISH,230.87,227.54,-1.44,214.98,-6.88,177.59,-23.08
TSLA,2022-10-27,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,226.65,227.82,0.52,215.31,-5.0,190.72,-15.85
TSLA,2022-10-28,MUY_BAJISTA,MICRO (Daily),HAMMER,BULLISH,226.98,214.98,-5.29,207.47,-8.6,195.97,-13.66
TSLA,2022-10-28,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,226.98,214.98,-5.29,207.47,-8.6,195.97,-13.66
TSLA,2022-10-28,MUY_BAJISTA,CONJUGATION,M[MORNING_STAR] + m[HAMMER],BULLISH,226.98,214.98,-5.29,207.47,-8.6,195.97,-13.66
TSLA,2022-11-04,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,207.43,177.59,-14.38,195.97,-5.52,180.19,-13.13
TSLA,2022-11-07,MUY_BAJISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,193.18,190.72,-1.27,190.95,-1.15,167.87,-13.1
TSLA,2022-11-07,MUY_BAJISTA,MACRO (Weekly),BEARISH_ENGULFING,BEARISH,193.18,190.72,-1.27,190.95,-1.15,167.87,-13.1
TSLA,2022-11-07,MUY_BAJISTA,CONJUGATION,M[BEARISH_ENGULFING] + m[BEARISH_MARUBOZU],BEARISH,193.18,190.72,-1.27,190.95,-1.15,167.87,-13.1
TSLA,2022-11-10,MUY_BAJISTA,MICRO (Daily),HAMMER,BULLISH,187.39,194.42,3.75,183.17,-2.25,182.86,-2.42
TSLA,2022-11-11,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,193.71,186.92,-3.5,180.19,-6.98,182.92,-5.57
TSLA,2022-11-21,MUY_BAJISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,168.16,182.86,8.74,180.83,7.54,179.82,6.94
TSLA,2022-11-23,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,185.52,180.83,-2.53,194.7,4.95,173.44,-6.51
TSLA,2022-11-23,MUY_BAJISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,185.52,180.83,-2.53,194.7,4.95,173.44,-6.51
TSLA,2022-11-23,MUY_BAJISTA,CONJUGATION,M[DRAGONFLY_DOJI] + m[MORNING_STAR],BULLISH,185.52,180.83,-2.53,194.7,4.95,173.44,-6.51
TSLA,2022-11-25,MUY_BAJISTA,MACRO (Weekly),HANGING_MAN,BEARISH,179.01,194.7,8.76,194.86,8.85,179.05,0.02
TSLA,2022-11-30,MUY_BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,197.79,182.45,-7.76,174.04,-12.01,156.8,-20.72
TSLA,2022-11-30,MUY_BAJISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,197.79,182.45,-7.76,174.04,-12.01,156.8,-20.72
TSLA,2022-11-30,MUY_BAJISTA,CONJUGATION,M[BULLISH_MARUBOZU] + m[BULLISH_MARUBOZU],BULLISH,197.79,182.45,-7.76,174.04,-12.01,156.8,-20.72
TSLA,2022-12-01,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,192.29,179.82,-6.49,173.44,-9.8,157.67,-18.01
TSLA,2022-12-02,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,190.51,174.04,-8.65,179.05,-6.02,150.23,-21.14
TSLA,2022-12-07,MUY_BAJISTA,MACRO (Weekly),DARK_CLOUD_COVER,BEARISH,171.59,167.82,-2.19,156.8,-8.62,137.57,-19.82
TSLA,2022-12-12,MUY_BAJISTA,MACRO (Weekly),EVENING_STAR,BEARISH,173.06,157.67,-8.89,149.87,-13.4,109.1,-36.96
TSLA,2022-12-13,MUY_BAJISTA,MACRO (Weekly),EVENING_STAR,BEARISH,158.62,150.23,-5.29,137.8,-13.13,112.71,-28.94
TSLA,2022-12-16,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,153.06,137.57,-10.12,123.15,-19.54,108.1,-29.37
TSLA,2022-12-16,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,153.06,137.57,-10.12,123.15,-19.54,108.1,-29.37
TSLA,2022-12-16,MUY_BAJISTA,CONJUGATION,M[BEARISH_MARUBOZU] + m[BEARISH_ENGULFING],BEARISH,153.06,137.57,-10.12,123.15,-19.54,108.1,-29.37
TSLA,2022-12-19,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,144.97,125.35,-13.53,109.1,-24.74,113.64,-21.61
TSLA,2022-12-20,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,138.8,123.15,-11.28,112.71,-18.8,110.34,-20.51
TSLA,2022-12-22,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,125.61,112.71,-10.27,123.18,-1.93,119.77,-4.65
TSLA,2022-12-23,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,116.41,121.82,4.65,108.1,-7.14,118.85,2.1
TSLA,2022-12-27,MUY_BAJISTA,MACRO (Weekly),BEARISH_MARUBOZU,BEARISH,109.55,123.18,12.44,113.64,3.74,123.22,12.48
TSLA,2022-12-29,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,120.42,113.64,-5.63,113.06,-6.11,122.4,1.64
TSLA,2022-12-30,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,117.05,110.34,-5.74,119.77,2.32,131.49,12.33
TSLA,2023-01-05,MUY_BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,104.26,118.85,14.0,123.56,18.51,133.42,27.97
TSLA,2023-01-05,MUY_BAJISTA,MACRO (Weekly),THREE_BLACK_CROWS,BEARISH,101.74,118.85,16.82,123.56,21.44,133.42,31.14
TSLA,2023-01-06,MUY_BAJISTA,MICRO (Daily),BULLISH_ENGULFING,BULLISH,119.6,123.22,3.03,122.4,2.34,143.75,20.19
TSLA,2023-01-09,MUY_BAJISTA,MACRO (Weekly),DRAGONFLY_DOJI,BULLISH,121.85,123.56,1.4,131.49,7.91,143.89,18.08
TSLA,2023-01-10,MUY_BAJISTA,MICRO (Daily),BEARISH_ENGULFING,BEARISH,121.55,122.4,0.7,128.78,5.95,144.43,18.83
TSLA,2023-01-12,MUY_BAJISTA,MACRO (Weekly),BULLISH_ENGULFING,BULLISH,117.25,128.78,9.83,133.42,13.79,177.9,51.72
TSLA,2023-01-17,MUY_BAJISTA,MICRO (Daily),BULLISH_MARUBOZU,BULLISH,137.53,133.42,-2.99,143.89,4.63,173.22,25.95
TSLA,2023-01-17,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,137.53,133.42,-2.99,143.89,4.63,173.22,25.95
TSLA,2023-01-17,MUY_BAJISTA,CONJUGATION,M[MORNING_STAR] + m[BULLISH_MARUBOZU],BULLISH,137.53,133.42,-2.99,143.89,4.63,173.22,25.95
TSLA,2023-01-19,MUY_BAJISTA,MICRO (Daily),DOJI,NEUTRAL,128.06,143.89,12.36,160.27,25.15,188.27,47.01
TSLA,2023-01-19,MUY_BAJISTA,MACRO (Weekly),THREE_WHITE_SOLDIERS,BULLISH,129.3,143.89,11.29,160.27,23.96,188.27,45.61
TSLA,2023-01-20,MUY_BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,136.98,144.43,5.44,177.9,29.87,189.98,38.69
TSLA,2023-01-23,MUY_BAJISTA,MACRO (Weekly),MORNING_STAR,BULLISH,143.54,160.27,11.66,166.66,16.11,194.76,35.68
TSLA,2023-01-26,MUY_BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,164.38,173.22,5.38,188.27,14.53,207.32,26.12
TSLA,2023-01-26,MUY_BAJISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,164.38,173.22,5.38,188.27,14.53,207.32,26.12
TSLA,2023-01-26,MUY_BAJISTA,CONJUGATION,M[BULLISH_MARUBOZU] + m[DRAGONFLY_DOJI],BULLISH,164.38,173.22,5.38,188.27,14.53,207.32,26.12
TSLA,2023-01-27,MUY_BAJISTA,MACRO (Weekly),BULLISH_MARUBOZU,BULLISH,179.38,181.41,1.13,189.98,5.91,196.89,9.76
TSLA,2023-01-30,MUY_BAJISTA,MICRO (Daily),BEARISH_MARUBOZU,BEARISH,163.42,188.27,15.21,194.76,19.18,194.64,19.11
TSLA,2023-01-31,MUY_BAJISTA,MICRO (Daily),PIERCING_LINE,BULLISH,175.28,189.98,8.39,196.81,12.28,209.25,19.38
TSLA,2023-02-02,MUY_BAJISTA,MICRO (Daily),DOJI,NEUTRAL,182.42,196.81,7.89,207.32,13.65,202.04,10.76
TSLA,2023-02-06,MUY_BAJISTA,MACRO (Weekly),THREE_WHITE_SOLDIERS,BULLISH,197.22,207.32,5.12,194.64,-1.31,197.37,0.07
TSLA,2023-02-07,MUY_BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,196.97,196.89,-0.04,209.25,6.23,200.86,1.98
TSLA,2023-02-09,MUY_BAJISTA,MICRO (Daily),GRAVESTONE_DOJI,BEARISH,200.9,209.25,4.16,202.04,0.57,196.88,-2.0
TSLA,2023-02-10,MUY_BAJISTA,MICRO (Daily),EVENING_STAR,BEARISH,193.55,214.24,10.69,208.31,7.63,207.63,7.27
TSLA,2023-02-13,BAJISTA,MICRO (Daily),DRAGONFLY_DOJI,BULLISH,193.98,202.04,4.16,197.37,1.75,205.71,6.05
TSLA,2023-02-13,BAJISTA,MACRO (Weekly),GRAVESTONE_DOJI,BEARISH,189.9,202.04,6.39,197.37,3.93,205.71,8.32
TSLA,2023-02-14,BAJISTA,MICRO (Daily),MORNING_STAR,BULLISH,212.61,208.31,-2.02,200.86,-5.53,202.77,-4.63
